Emp_ID,Current_Avg_Level,LAST_Avg_Level,Avg_Time
14374,0.45,0.51,3
14381,0.45,0.57,3
14425,0.45,0.46,3
14457,0.45,0.46,3
14479,0.45,0.53,3
14510,0.45,0.48,3
14512,0.45,0.55,3
14517,0.45,0.47,3
14545,0.45,0.52,3
14547,0.45,0.47,3
14594,0.45,0.48,3
14600,0.45,0.5,3
14603,0.45,0.55,3
14607,0.45,0.46,3
14624,0.45,0.53,3
14625,0.45,0.54,3
14636,0.45,0.46,3
14687,0.45,0.57,3
14749,0.45,0.45,3
14752,0.45,0.54,3
14820,0.45,0.49,3
14830,0.45,0.57,3
14860,0.45,0.54,3
14886,0.45,0.53,3
14903,0.45,0.46,3
14966,0.45,0.46,3
12024,0.46,0.57,3
12094,0.46,0.55,3
12125,0.46,0.49,3
12248,0.46,0.49,3
12261,0.46,0.46,3
12397,0.46,0.57,3
12557,0.46,0.48,3
12587,0.46,0.57,3
12630,0.46,0.54,3
12648,0.46,0.5,3
12650,0.46,0.5,3
12667,0.46,0.62,3
12673,0.46,0.57,3
12675,0.46,0.5,3
12701,0.46,0.54,3
12752,0.46,0.45,3
14235,0.46,0.57,3
14305,0.46,0.55,3
14336,0.46,0.49,3
14459,0.46,0.49,3
14472,0.46,0.46,3
14608,0.46,0.57,3
14768,0.46,0.48,3
14798,0.46,0.57,3
14841,0.46,0.54,3
14859,0.46,0.5,3
14861,0.46,0.5,3
14883,0.46,0.53,3
14888,0.46,0.53,3
14938,0.46,0.55,3
14989,0.46,0.55,3
24,0.46,0.57,3
94,0.46,0.55,3
125,0.46,0.49,3
248,0.46,0.49,3
261,0.46,0.46,3
397,0.46,0.57,3
557,0.46,0.48,3
587,0.46,0.57,3
630,0.46,0.54,3
648,0.46,0.5,3
650,0.46,0.5,3
667,0.46,0.62,3
673,0.46,0.57,3
675,0.46,0.5,3
701,0.46,0.54,3
752,0.46,0.45,3
928,0.46,0.86,4
957,0.46,0.53,3
1027,0.46,0.53,3
1037,0.46,0.54,3
1079,0.46,0.53,3
1135,0.46,0.51,3
1142,0.46,0.48,3
1185,0.46,0.45,3
1297,0.46,0.52,3
1302,0.46,0.48,3
1360,0.46,0.46,3
1376,0.46,0.5,3
1413,0.46,0.46,3
1449,0.46,0.52,3
1464,0.46,0.57,3
1742,0.46,0.5,3
1847,0.46,0.53,3
1852,0.46,0.53,3
1902,0.46,0.55,3
1953,0.46,0.55,3
1976,0.46,0.54,3
2161,0.46,0.69,2
2356,0.46,0.58,3
2551,0.46,0.62,3
2724,0.46,0.64,3
3076,0.46,0.57,3
3084,0.46,0.49,3
4330,0.46,0.43,3
4839,0.46,0.38,3
5271,0.46,0.45,2
6156,0.46,0.75,6
6275,0.46,0.87,5
6604,0.46,0.38,3
7090,0.46,0.49,5
7120,0.46,0.79,3
7161,0.46,0.53,2
7182,0.46,0.88,3
7250,0.46,0.55,5
7280,0.46,0.41,4
7461,0.46,0.66,3
7666,0.46,0.47,5
7913,0.46,0.6,5
8179,0.46,0.55,2
8623,0.46,0.63,6
9585,0.46,0.54,4
9622,0.46,0.4,2
9841,0.46,0.73,4
10450,0.46,0.82,5
6127,0.47,0.56,3
6589,0.47,0.71,4
6910,0.47,0.47,3
7038,0.47,0.47,6
8524,0.47,0.55,3
8591,0.47,0.55,4
8913,0.47,0.53,3
8983,0.47,0.44,5
9327,0.47,0.7,3
9397,0.47,0.39,5
9513,0.47,0.57,4
9650,0.47,0.65,2
9704,0.47,0.4,3
9709,0.47,0.43,3
9730,0.47,0.41,3
9825,0.47,0.49,3
10833,0.47,0.53,4
10909,0.47,0.46,2
11192,0.47,0.56,3
11196,0.47,0.79,10
11511,0.47,0.43,3
11527,0.47,0.76,10
12406,0.47,0.5,4
13044,0.47,0.53,4
13120,0.47,0.46,2
13403,0.47,0.56,3
13407,0.47,0.79,10
13722,0.47,0.43,3
13738,0.47,0.76,10
14617,0.47,0.5,4
406,0.47,0.5,4
1065,0.47,0.81,3
2265,0.47,0.64,3
2289,0.47,0.9,2
2430,0.47,0.86,6
2456,0.47,0.57,3
2756,0.47,0.55,5
3433,0.47,0.6,5
4129,0.47,0.62,5
4342,0.47,0.5,2
5035,0.47,0.51,5
5579,0.47,0.55,2
235,0.48,0.57,4
352,0.48,0.93,6
577,0.48,0.78,2
916,0.48,0.88,3
2013,0.48,0.94,6
2020,0.48,0.84,3
2049,0.48,0.85,4
2095,0.48,0.56,3
2135,0.48,0.8,3
2341,0.48,0.55,2
2362,0.48,0.61,2
2370,0.48,0.69,3
2397,0.48,0.82,2
2404,0.48,0.69,2
2418,0.48,0.49,2
2448,0.48,0.9,4
2474,0.48,0.53,3
2479,0.48,0.84,3
2566,0.48,0.67,3
2600,0.48,0.89,3
2788,0.48,1,2
2896,0.48,0.56,2
3048,0.48,0.59,3
3057,0.48,0.54,3
3062,0.48,0.39,3
3125,0.48,0.37,2
3204,0.48,0.95,2
3225,0.48,0.94,3
3256,0.48,0.57,3
3259,0.48,0.61,3
3282,0.48,0.62,3
3319,0.48,0.86,3
3529,0.48,0.74,2
3597,0.48,0.5,3
3708,0.48,0.59,2
3724,0.48,0.73,6
3754,0.48,0.76,2
3797,0.48,0.65,2
4175,0.48,0.71,3
4377,0.48,0.64,3
4385,0.48,0.77,3
4613,0.48,0.6,5
4648,0.48,0.38,3
4693,0.48,0.81,3
4740,0.48,0.53,4
4746,0.48,0.5,3
4858,0.48,0.89,2
5234,0.48,0.68,2
5431,0.48,0.97,6
5503,0.48,0.61,3
5548,0.48,0.8,2
5582,0.48,0.94,4
5697,0.48,0.54,5
5792,0.48,0.87,2
5808,0.48,0.51,3
5917,0.48,0.63,2
5950,0.48,0.46,3
5980,0.48,0.62,2
6061,0.48,0.51,4
6207,0.48,0.84,2
6210,0.48,0.87,2
6272,0.48,0.98,4
6325,0.48,0.6,3
6483,0.48,0.81,2
6549,0.48,0.87,2
6566,0.48,0.69,3
6673,0.48,0.52,2
6744,0.48,0.98,3
6852,0.48,0.56,3
6923,0.48,0.41,3
7524,0.48,0.79,2
7778,0.48,0.9,3
7923,0.48,0.94,2
7986,0.48,0.51,2
8010,0.48,0.55,3
8328,0.48,0.64,2
8387,0.48,0.97,2
8503,0.48,0.45,2
8606,0.48,0.43,3
8614,0.48,0.98,6
8796,0.48,0.89,3
8814,0.48,0.5,4
8847,0.48,0.47,3
8903,0.48,0.51,4
9042,0.48,0.63,5
9049,0.48,0.54,3
9143,0.48,0.94,2
9144,0.48,0.51,4
9181,0.48,0.96,2
9586,0.48,0.56,3
9763,0.48,0.48,5
9851,0.48,0.92,3
9908,0.48,0.81,2
10071,0.48,0.7,3
10106,0.48,0.99,2
10284,0.48,0.98,2
10376,0.48,0.72,3
10801,0.48,0.53,4
10821,0.48,0.58,3
10847,0.48,0.51,3
10884,0.48,0.86,4
10971,0.48,0.61,3
11036,0.48,1,3
11042,0.48,0.49,3
11081,0.48,0.74,8
11167,0.48,0.77,6
11183,0.48,0.77,2
11190,0.48,0.67,2
11204,0.48,0.71,3
11220,0.48,0.42,6
11228,0.48,0.93,10
11246,0.48,0.81,2
11275,0.48,0.84,7
11404,0.48,0.67,3
11471,0.48,0.9,3
11745,0.48,0.89,3
11748,0.48,0.7,10
11779,0.48,0.8,5
11954,0.48,0.72,4
11987,0.48,0.5,4
12235,0.48,0.57,4
12352,0.48,0.93,6
12577,0.48,0.78,2
13012,0.48,0.53,4
13032,0.48,0.58,3
13058,0.48,0.51,3
13095,0.48,0.86,4
13182,0.48,0.61,3
13247,0.48,1,3
13253,0.48,0.49,3
13292,0.48,0.74,8
13378,0.48,0.77,6
13394,0.48,0.77,2
13401,0.48,0.67,2
13415,0.48,0.71,3
13431,0.48,0.42,6
13439,0.48,0.93,10
13457,0.48,0.81,2
13486,0.48,0.84,7
13615,0.48,0.67,3
13682,0.48,0.9,3
13956,0.48,0.89,3
13959,0.48,0.7,10
13990,0.48,0.8,5
14165,0.48,0.72,4
14198,0.48,0.5,4
14446,0.48,0.57,4
14563,0.48,0.93,6
14788,0.48,0.78,2
10928,0.49,0.52,2
10950,0.49,0.67,2
11001,0.49,0.6,5
11008,0.49,0.67,8
11059,0.49,0.59,3
11074,0.49,0.63,3
11119,0.49,1,4
11188,0.49,0.91,4
11208,0.49,0.65,7
11244,0.49,0.57,3
11269,0.49,0.77,3
11334,0.49,0.94,3
11391,0.49,0.6,2
11465,0.49,0.66,3
11495,0.49,0.49,7
11501,0.49,0.36,3
11518,0.49,0.54,4
11575,0.49,0.52,7
11576,0.49,0.68,7
11619,0.49,0.94,3
11632,0.49,0.78,10
11750,0.49,0.88,8
11840,0.49,0.62,2
11892,0.49,0.4,2
11951,0.49,0.88,3
11974,0.49,0.71,8
11982,0.49,0.89,8
11989,0.49,0.49,7
11991,0.49,0.49,7
12873,0.49,0.37,3
12921,0.49,0.66,3
12977,0.49,0.59,4
13139,0.49,0.52,2
13161,0.49,0.67,2
13212,0.49,0.6,5
13219,0.49,0.67,8
13270,0.49,0.59,3
13285,0.49,0.63,3
13330,0.49,1,4
13399,0.49,0.91,4
13419,0.49,0.65,7
13455,0.49,0.57,3
13480,0.49,0.77,3
13545,0.49,0.94,3
13602,0.49,0.6,2
13676,0.49,0.66,3
13706,0.49,0.49,7
13712,0.49,0.36,3
13729,0.49,0.54,4
13786,0.49,0.52,7
13787,0.49,0.68,7
13830,0.49,0.94,3
13843,0.49,0.78,10
13961,0.49,0.88,8
14051,0.49,0.62,2
14103,0.49,0.4,2
14162,0.49,0.88,3
14185,0.49,0.71,8
14193,0.49,0.89,8
14200,0.49,0.49,7
14202,0.49,0.49,7
878,0.49,0.63,3
1581,0.49,0.73,3
2005,0.49,0.6,2
2487,0.49,0.5,5
2531,0.49,0.8,2
2563,0.49,0.95,2
2688,0.49,0.74,3
2709,0.49,0.77,2
2799,0.49,1,3
2832,0.49,0.96,3
3034,0.49,0.95,3
3072,0.49,0.69,4
3091,0.49,0.61,3
3092,0.49,0.58,4
3127,0.49,0.71,3
3148,0.49,0.71,2
3157,0.49,0.98,3
3193,0.49,0.76,3
3194,0.49,0.58,2
3245,0.49,0.98,2
3274,0.49,0.52,4
3302,0.49,0.69,2
3479,0.49,0.76,2
3578,0.49,0.84,3
3671,0.49,0.92,3
3810,0.49,0.48,3
3869,0.49,0.51,3
3884,0.49,0.61,3
3978,0.49,0.67,2
4062,0.49,0.54,2
4083,0.49,0.99,2
4202,0.49,0.71,2
4245,0.49,0.48,2
4393,0.49,0.55,3
4512,0.49,0.52,2
4588,0.49,0.71,3
4600,0.49,0.56,6
4627,0.49,0.79,3
4679,0.49,0.77,2
4708,0.49,0.48,3
4724,0.49,0.58,4
4806,0.49,0.61,2
4986,0.49,0.81,3
5004,0.49,0.93,3
5044,0.49,0.76,2
5083,0.49,0.69,2
5106,0.49,0.72,3
5131,0.49,0.54,3
5249,0.49,0.76,3
5408,0.49,0.74,3
5419,0.49,0.47,3
5445,0.49,0.49,3
5517,0.49,0.74,4
5589,0.49,0.89,4
5593,0.49,0.99,3
5617,0.49,0.99,5
5638,0.49,0.48,2
5750,0.49,0.65,3
5770,0.49,0.86,5
5845,0.49,0.92,2
6027,0.49,0.46,2
6143,0.49,0.83,3
6152,0.49,0.37,4
6205,0.49,0.68,4
6251,0.49,0.94,3
6265,0.49,0.96,2
6270,0.49,0.69,3
6337,0.49,0.78,4
6347,0.49,0.59,3
6530,0.49,0.67,2
6538,0.49,0.63,4
6629,0.49,0.97,5
6647,0.49,0.56,2
6711,0.49,0.91,3
6729,0.49,0.51,3
6825,0.49,0.85,2
6858,0.49,0.64,4
6871,0.49,0.66,3
6892,0.49,0.58,3
6895,0.49,0.99,2
6904,0.49,0.65,3
6912,0.49,0.43,4
6968,0.49,0.54,3
6973,0.49,0.66,3
6986,0.49,0.57,2
7056,0.49,0.83,4
7091,0.49,0.57,3
7220,0.49,0.94,3
7235,0.49,0.6,3
7319,0.49,0.49,3
7455,0.49,0.57,3
7478,0.49,0.6,3
7490,0.49,0.91,3
7611,0.49,0.83,6
7700,0.49,0.8,4
7762,0.49,0.79,2
7843,0.49,0.52,2
7852,0.49,0.54,3
7930,0.49,0.87,2
7934,0.49,0.59,3
7938,0.49,0.99,3
7939,0.49,0.63,2
8044,0.49,0.42,3
8119,0.49,0.7,3
8178,0.49,0.67,4
8216,0.49,0.52,2
8291,0.49,0.85,3
8359,0.49,0.8,4
8430,0.49,0.9,2
8448,0.49,0.49,3
8457,0.49,0.65,4
8547,0.49,0.89,2
8583,0.49,0.98,3
8662,0.49,0.75,3
8692,0.49,0.57,3
8698,0.49,0.49,2
8705,0.49,0.99,4
8758,0.49,0.61,3
8765,0.49,0.8,2
8782,0.49,0.49,3
8808,0.49,0.68,3
8939,0.49,0.87,3
8953,0.49,0.93,3
8979,0.49,0.58,3
9068,0.49,0.78,3
9179,0.49,0.73,3
9225,0.49,0.86,2
9266,0.49,0.57,4
9367,0.49,0.79,2
9398,0.49,0.83,2
9434,0.49,0.77,3
9453,0.49,0.95,4
9456,0.49,0.88,3
9757,0.49,0.56,3
9972,0.49,0.74,3
10014,0.49,0.85,2
10051,0.49,0.55,4
10121,0.49,0.61,3
10147,0.49,0.52,3
10459,0.49,0.5,3
10460,0.49,0.89,2
10472,0.49,0.61,3
10512,0.49,0.63,3
10516,0.49,0.52,2
10560,0.49,0.5,2
10662,0.49,0.37,3
10710,0.49,0.66,3
10766,0.49,0.59,4
5781,0.5,0.92,2
6020,0.5,0.48,3
6122,0.5,0.94,4
6131,0.5,0.7,2
6140,0.5,0.95,2
6168,0.5,0.59,3
6259,0.5,0.64,2
6309,0.5,0.71,4
6349,0.5,0.63,4
6425,0.5,0.89,4
6442,0.5,0.66,2
6446,0.5,0.52,3
6498,0.5,0.55,3
6572,0.5,0.53,4
6824,0.5,0.61,3
6893,0.5,0.57,3
6994,0.5,0.88,4
7147,0.5,0.5,3
7208,0.5,0.81,3
7216,0.5,0.49,3
7279,0.5,0.64,2
7283,0.5,0.94,4
7464,0.5,0.78,3
7496,0.5,0.96,3
7541,0.5,0.98,4
7564,0.5,0.96,4
7645,0.5,0.54,2
7678,0.5,0.53,3
7682,0.5,0.83,2
7741,0.5,0.53,2
7755,0.5,0.74,3
7759,0.5,0.95,3
7826,0.5,0.5,2
7871,0.5,0.63,2
7921,0.5,0.65,6
7958,0.5,0.76,4
8029,0.5,0.99,2
8056,0.5,0.54,2
8065,0.5,0.88,3
8122,0.5,0.97,3
8162,0.5,0.46,3
8197,0.5,0.73,2
8221,0.5,0.5,2
8246,0.5,0.59,2
8259,0.5,0.84,3
8300,0.5,0.76,3
8317,0.5,0.78,3
8335,0.5,0.99,3
8355,0.5,0.7,3
8442,0.5,0.6,2
8520,0.5,0.59,2
8536,0.5,0.75,2
8542,0.5,0.84,2
8592,0.5,0.48,3
8635,0.5,0.89,3
8665,0.5,0.87,2
8742,0.5,0.67,3
8885,0.5,0.54,2
8897,0.5,0.76,3
8947,0.5,0.67,3
8998,0.5,0.72,2
9165,0.5,0.77,2
9274,0.5,0.64,2
9284,0.5,0.5,3
9310,0.5,0.74,3
9393,0.5,0.97,4
9395,0.5,0.84,2
9421,0.5,0.56,4
9500,0.5,0.95,4
9507,0.5,0.63,2
9512,0.5,0.53,4
9554,0.5,0.65,3
9575,0.5,1,2
9600,0.5,0.8,3
9744,0.5,0.48,2
9773,0.5,0.83,2
9786,0.5,0.49,3
9808,0.5,0.8,5
9893,0.5,0.91,2
9953,0.5,0.75,2
10021,0.5,0.58,3
10049,0.5,0.74,2
10198,0.5,0.4,2
10210,0.5,0.8,3
10231,0.5,0.85,3
10273,0.5,0.75,6
10390,0.5,0.76,3
10491,0.5,0.7,3
10638,0.5,0.64,2
10804,0.5,0.75,2
10852,0.5,0.81,2
10864,0.5,0.77,3
10882,0.5,0.95,3
11198,0.5,0.48,10
11212,0.5,0.82,6
11215,0.5,1,8
11217,0.5,0.71,8
11251,0.5,0.77,3
11304,0.5,0.95,4
11314,0.5,0.59,3
11329,0.5,0.52,2
11413,0.5,1,3
11417,0.5,0.51,3
11450,0.5,0.77,2
11477,0.5,0.53,3
11523,0.5,0.92,7
11605,0.5,0.49,3
11671,0.5,0.91,8
11673,0.5,0.68,4
11700,0.5,0.83,2
11754,0.5,0.73,10
11841,0.5,0.9,2
11862,0.5,0.91,3
11929,0.5,0.64,8
11936,0.5,0.86,7
12000,0.5,0.73,3
12742,0.5,0.54,4
12849,0.5,0.64,2
13015,0.5,0.75,2
13063,0.5,0.81,2
13075,0.5,0.77,3
13093,0.5,0.95,3
13409,0.5,0.48,10
13423,0.5,0.82,6
13426,0.5,1,8
13428,0.5,0.71,8
13462,0.5,0.77,3
13515,0.5,0.95,4
13525,0.5,0.59,3
13540,0.5,0.52,2
13624,0.5,1,3
13628,0.5,0.51,3
13661,0.5,0.77,2
13688,0.5,0.53,3
13734,0.5,0.92,7
13816,0.5,0.49,3
13882,0.5,0.91,8
13884,0.5,0.68,4
13911,0.5,0.83,2
13965,0.5,0.73,10
14052,0.5,0.9,2
14073,0.5,0.91,3
14140,0.5,0.64,8
14147,0.5,0.86,7
14211,0.5,0.73,3
742,0.5,0.54,4
1558,0.5,0.85,3
2009,0.5,0.75,3
2120,0.5,0.95,3
2210,0.5,0.63,2
2212,0.5,0.7,4
2385,0.5,0.81,2
2475,0.5,0.55,3
2512,0.5,0.78,2
2599,0.5,0.93,3
2608,0.5,0.65,3
2638,0.5,0.49,3
2677,0.5,0.91,2
2687,0.5,0.96,3
2697,0.5,0.55,3
2745,0.5,0.86,2
2758,0.5,0.68,3
2776,0.5,0.95,3
2810,0.5,0.91,2
2844,0.5,0.95,3
2902,0.5,0.7,3
2920,0.5,0.79,3
2926,0.5,0.89,3
2951,0.5,0.73,2
2996,0.5,0.59,2
3119,0.5,0.77,3
3133,0.5,0.73,3
3145,0.5,0.75,3
3293,0.5,0.56,2
3295,0.5,0.7,2
3299,0.5,0.82,3
3316,0.5,0.9,2
3422,0.5,0.53,3
3506,0.5,0.56,2
3514,0.5,0.62,3
3571,0.5,0.6,3
3760,0.5,0.88,3
3802,0.5,0.6,3
3859,0.5,0.65,2
3961,0.5,0.55,2
4005,0.5,0.71,5
4013,0.5,0.57,3
4074,0.5,0.56,3
4097,0.5,0.69,2
4100,0.5,0.85,2
4185,0.5,0.69,2
4201,0.5,0.58,2
4293,0.5,0.97,3
4304,0.5,0.54,3
4317,0.5,0.51,4
4325,0.5,0.64,4
4327,0.5,0.87,2
4490,0.5,0.85,3
4508,0.5,0.6,2
4578,0.5,0.48,3
4723,0.5,0.82,2
4743,0.5,0.74,2
4819,0.5,0.43,2
4837,0.5,0.84,4
4861,0.5,0.85,6
4895,0.5,0.4,4
4897,0.5,0.78,3
4952,0.5,0.54,2
4961,0.5,0.49,3
4989,0.5,0.7,2
5019,0.5,0.74,3
5067,0.5,0.48,4
5143,0.5,0.88,5
5211,0.5,0.91,2
5213,0.5,0.54,3
5248,0.5,0.38,4
5252,0.5,0.5,3
5345,0.5,0.74,5
5380,0.5,0.7,2
5426,0.5,0.51,4
5442,0.5,0.6,3
5448,0.5,0.75,3
5453,0.5,0.73,2
5502,0.5,0.74,3
5519,0.5,0.78,3
5598,0.5,0.68,4
5619,0.5,0.66,4
5621,0.5,0.85,2
5666,0.5,0.52,3
647,0.51,0.83,4
1339,0.51,0.79,3
1989,0.51,0.6,5
2039,0.51,0.8,2
2077,0.51,0.69,3
2208,0.51,0.69,2
2301,0.51,0.41,5
2305,0.51,0.53,2
2313,0.51,0.64,2
2454,0.51,0.49,2
2520,0.51,0.92,3
2536,0.51,0.58,3
2554,0.51,0.51,2
2578,0.51,0.48,4
2780,0.51,0.81,2
2802,0.51,0.58,4
2878,0.51,0.65,3
2947,0.51,0.79,3
2984,0.51,0.53,3
2987,0.51,0.75,3
3139,0.51,0.39,3
3158,0.51,0.63,2
3273,0.51,0.43,4
3286,0.51,0.52,3
3674,0.51,0.52,3
3740,0.51,0.5,4
3780,0.51,0.6,3
3899,0.51,0.92,3
4000,0.51,0.95,3
4081,0.51,0.55,3
4205,0.51,0.94,2
4296,0.51,0.5,3
4320,0.51,0.95,3
4431,0.51,0.58,3
4481,0.51,0.86,2
4483,0.51,0.67,3
4553,0.51,0.91,5
4932,0.51,0.93,3
5009,0.51,0.99,3
5060,0.51,0.72,4
5170,0.51,0.58,3
5205,0.51,0.49,2
5454,0.51,0.88,4
5537,0.51,0.84,2
5568,0.51,0.78,4
5580,0.51,0.75,2
5606,0.51,0.82,4
5741,0.51,0.96,3
5800,0.51,1,2
5824,0.51,0.8,3
6006,0.51,0.86,2
6016,0.51,0.54,3
6153,0.51,0.62,3
6254,0.51,1,3
6445,0.51,0.75,2
6487,0.51,0.83,3
6643,0.51,0.76,3
6684,0.51,0.5,2
6705,0.51,0.99,4
6767,0.51,0.61,2
6772,0.51,0.8,2
6807,0.51,0.46,3
6869,0.51,0.74,4
6872,0.51,0.8,2
7113,0.51,0.96,3
7196,0.51,0.58,2
7197,0.51,0.83,3
7211,0.51,0.89,4
7227,0.51,0.53,2
7256,0.51,0.5,5
7274,0.51,0.51,4
7313,0.51,0.78,2
7340,0.51,0.59,3
7375,0.51,0.86,3
7412,0.51,0.6,3
7468,0.51,0.83,3
7514,0.51,0.51,4
7537,0.51,0.93,4
7579,0.51,0.62,2
7585,0.51,0.98,3
7588,0.51,0.87,4
7689,0.51,0.9,4
7725,0.51,0.51,3
7818,0.51,0.53,3
7880,0.51,0.67,3
7900,0.51,0.76,2
7937,0.51,0.71,3
7940,0.51,0.59,3
8064,0.51,0.58,3
8081,0.51,0.51,2
8170,0.51,0.96,4
8188,0.51,0.66,2
8198,0.51,0.53,2
8256,0.51,0.95,3
8331,0.51,0.54,4
8361,0.51,0.91,2
8535,0.51,0.5,2
8541,0.51,0.71,2
8627,0.51,0.95,2
8647,0.51,0.73,3
8716,0.51,0.91,3
8733,0.51,0.72,2
8967,0.51,0.91,2
9095,0.51,0.96,4
9207,0.51,0.51,3
9265,0.51,0.84,2
9305,0.51,0.69,3
9381,0.51,0.73,3
9389,0.51,0.41,4
9406,0.51,0.7,4
9427,0.51,0.58,2
9459,0.51,0.89,4
9504,0.51,0.59,3
9530,0.51,0.88,2
9539,0.51,0.57,3
9643,0.51,0.5,2
9681,0.51,0.94,3
9707,0.51,0.63,2
9735,0.51,0.88,4
9783,0.51,0.79,3
9804,0.51,0.58,3
9836,0.51,0.85,4
9845,0.51,0.73,4
9881,0.51,0.5,3
9961,0.51,0.79,2
10036,0.51,0.72,3
10092,0.51,1,4
10114,0.51,0.55,3
10146,0.51,0.74,3
10243,0.51,0.51,3
10309,0.51,0.86,2
10368,0.51,0.56,3
10493,0.51,0.94,4
10509,0.51,0.98,3
10530,0.51,0.98,2
10625,0.51,0.87,4
10759,0.51,0.52,3
10810,0.51,0.74,3
10845,0.51,0.86,3
10911,0.51,0.5,3
10998,0.51,0.58,2
11014,0.51,0.8,6
11052,0.51,0.56,2
11068,0.51,0.62,3
11095,0.51,0.63,2
11221,0.51,0.39,6
11274,0.51,0.55,7
11345,0.51,0.85,2
11353,0.51,0.73,3
11400,0.51,0.97,2
11446,0.51,0.63,2
11480,0.51,0.8,3
11494,0.51,0.64,3
11542,0.51,0.89,7
11581,0.51,0.86,10
11641,0.51,0.52,3
11690,0.51,0.76,3
11715,0.51,0.75,3
11782,0.51,0.71,3
11860,0.51,0.56,2
12647,0.51,0.83,4
12836,0.51,0.87,4
12970,0.51,0.52,3
13021,0.51,0.74,3
13056,0.51,0.86,3
13122,0.51,0.5,3
13209,0.51,0.58,2
13225,0.51,0.8,6
13263,0.51,0.56,2
13279,0.51,0.62,3
13306,0.51,0.63,2
13432,0.51,0.39,6
13485,0.51,0.55,7
13556,0.51,0.85,2
13564,0.51,0.73,3
13611,0.51,0.97,2
13657,0.51,0.63,2
13691,0.51,0.8,3
13705,0.51,0.64,3
13753,0.51,0.89,7
13792,0.51,0.86,10
13852,0.51,0.52,3
13901,0.51,0.76,3
13926,0.51,0.75,3
13993,0.51,0.71,3
14071,0.51,0.56,2
14858,0.51,0.83,4
10878,0.52,0.98,2
10913,0.52,0.57,3
10940,0.52,0.63,3
10965,0.52,0.43,3
11015,0.52,0.89,6
11030,0.52,0.59,2
11158,0.52,0.63,3
11216,0.52,0.84,8
11389,0.52,0.8,4
11448,0.52,0.52,3
11553,0.52,0.83,3
11661,0.52,0.69,8
11739,0.52,0.72,3
11953,0.52,0.62,2
11980,0.52,0.55,3
11985,0.52,0.61,4
12791,0.52,0.79,3
12810,0.52,0.98,3
12823,0.52,0.97,3
12889,0.52,0.37,2
12912,0.52,0.96,2
12932,0.52,0.96,3
12937,0.52,0.55,2
13029,0.52,0.38,3
13089,0.52,0.98,2
13124,0.52,0.57,3
13151,0.52,0.63,3
13176,0.52,0.43,3
13226,0.52,0.89,6
13241,0.52,0.59,2
13369,0.52,0.63,3
13427,0.52,0.84,8
13600,0.52,0.8,4
13659,0.52,0.52,3
13764,0.52,0.83,3
13872,0.52,0.69,8
13950,0.52,0.72,3
14164,0.52,0.62,2
14191,0.52,0.55,3
14196,0.52,0.61,4
2040,0.52,0.88,2
2046,0.52,0.59,3
2088,0.52,0.66,3
2129,0.52,0.83,2
2138,0.52,0.43,2
2297,0.52,0.53,2
2546,0.52,0.38,3
2589,0.52,0.84,3
2609,0.52,0.57,3
2777,0.52,0.72,3
2829,0.52,0.51,4
2834,0.52,0.78,2
2939,0.52,0.67,3
3026,0.52,0.64,2
3213,0.52,0.95,3
3218,0.52,0.96,2
3251,0.52,0.73,3
3294,0.52,0.54,3
3326,0.52,0.54,4
3361,0.52,0.63,3
3412,0.52,0.85,3
3493,0.52,0.49,4
3513,0.52,0.92,3
3515,0.52,0.82,3
3521,0.52,0.44,2
3528,0.52,0.96,2
3582,0.52,0.89,4
3624,0.52,0.92,2
3639,0.52,0.8,3
3746,0.52,0.56,2
3947,0.52,0.92,2
4119,0.52,0.55,2
4134,0.52,0.8,3
4241,0.52,0.45,3
4249,0.52,0.47,5
4272,0.52,0.86,3
4295,0.52,0.85,4
4350,0.52,0.74,3
4373,0.52,0.71,2
4462,0.52,0.63,3
4471,0.52,0.72,2
4530,0.52,0.67,3
4531,0.52,0.97,2
4558,0.52,0.77,2
4565,0.52,0.47,5
4582,0.52,0.91,2
4727,0.52,0.54,3
4772,0.52,0.51,2
4808,0.52,0.57,3
4862,0.52,0.91,2
5012,0.52,0.54,3
5112,0.52,1,3
5161,0.52,0.81,2
5192,0.52,0.96,3
5196,0.52,0.78,3
5405,0.52,0.7,5
5441,0.52,0.98,3
5451,0.52,0.9,2
5469,0.52,0.49,3
5487,0.52,0.88,3
5545,0.52,0.86,3
5555,0.52,0.9,3
5604,0.52,0.49,2
5611,0.52,0.68,4
5688,0.52,0.77,4
5754,0.52,0.53,3
5826,0.52,0.83,4
5930,0.52,0.8,4
6025,0.52,0.62,2
6125,0.52,0.62,3
6129,0.52,0.72,2
6132,0.52,0.63,2
6137,0.52,0.72,4
6144,0.52,0.73,4
6149,0.52,0.92,2
6448,0.52,0.51,4
6457,0.52,0.85,2
6481,0.52,0.69,2
6581,0.52,0.82,2
6616,0.52,0.98,2
6624,0.52,0.66,3
6666,0.52,0.86,4
6677,0.52,0.53,2
6678,0.52,0.68,2
6689,0.52,0.95,3
6891,0.52,0.82,3
6905,0.52,0.62,2
6946,0.52,0.58,2
7018,0.52,0.84,3
7024,0.52,0.61,3
7181,0.52,0.74,3
7300,0.52,0.79,3
7302,0.52,0.63,2
7337,0.52,0.75,3
7357,0.52,0.56,3
7427,0.52,0.63,3
7439,0.52,0.7,3
7470,0.52,0.41,3
7505,0.52,0.57,3
7560,0.52,0.7,3
7624,0.52,0.9,3
